device_id,machine_type,window_index,window_start,window_end,anomaly_score,risk_level,temperature_c_mean,temperature_c_std,temperature_c_min,temperature_c_max,vibration_rms_mean,vibration_rms_std,vibration_rms_min,vibration_rms_max,rpm_mean,rpm_std,rpm_min,rpm_max,pressure_bar_mean,pressure_bar_std,pressure_bar_min,pressure_bar_max,flow_lpm_mean,flow_lpm_std,flow_lpm_min,flow_lpm_max,current_a_mean,current_a_std,current_a_min,current_a_max,oil_temp_c_mean,oil_temp_c_std,oil_temp_c_min,oil_temp_c_max,humidity_pct_mean,humidity_pct_std,humidity_pct_min,humidity_pct_max,power_kw_mean,power_kw_std,power_kw_min,power_kw_max
cnc-spindle-301,cnc_spindle,246,2026-03-16T19:36:36.375480+00:00,2026-03-16T20:08:46.466994+00:00,0.0,low,83.2058,5.7775,76.25,109.01,1.5609,0.9424,0.963,8.043,10826.1385,633.7556,9945.1,11654.1,,,,,,,,,23.6388,2.2873,20.817,33.028,61.7823,2.1763,59.21,73.45,,,,,7.3764,0.8723,6.212,11.051
cnc-spindle-301,cnc_spindle,247,2026-03-16T19:44:16.399643+00:00,2026-03-16T20:16:56.489131+00:00,0.0,low,83.9922,5.8526,76.25,109.01,1.6657,0.9349,0.963,8.043,10896.2677,567.1708,9980.8,11654.1,,,,,,,,,24.2972,2.3161,20.817,33.028,62.0412,2.0799,59.21,73.45,,,,,7.6481,0.8963,6.212,11.051
cnc-spindle-301,cnc_spindle,248,2026-03-16T19:51:56.422655+00:00,2026-03-16T20:23:56.513387+00:00,0.0,low,83.6777,5.6875,76.25,109.01,1.6003,0.9485,0.963,8.043,10808.1885,637.9102,9948.0,11654.1,,,,,,,,,24.3315,2.301,20.817,33.028,62.6018,2.1587,59.21,73.45,,,,,7.5148,0.9238,6.212,11.051
cnc-spindle-301,cnc_spindle,249,2026-03-16T20:00:46.445001+00:00,2026-03-16T20:32:36.534317+00:00,0.0,low,82.4802,4.7985,76.07,89.66,1.4814,0.3432,0.963,2.044,10708.4135,567.9905,9948.0,11639.6,,,,,,,,,23.4367,1.8401,20.817,27.022,61.785,1.6581,59.21,64.68,,,,,7.468,0.8302,6.212,8.749
cnc-spindle-301,cnc_spindle,250,2026-03-16T20:08:56.467634+00:00,2026-03-16T20:40:56.557165+00:00,0.0,low,83.5356,5.39,76.07,106.33,1.6455,0.7715,0.985,7.071,10767.5458,629.7442,9948.0,11757.6,,,,,,,,,24.6319,2.2536,20.825,34.137,61.9736,1.8687,59.33,69.18,,,,,7.6939,0.8666,6.246,10.304
cnc-spindle-301,cnc_spindle,251,2026-03-16T20:17:16.490200+00:00,2026-03-16T20:49:06.580608+00:00,0.0,low,84.0503,5.6035,76.07,106.33,1.5335,0.7817,0.985,7.071,10883.4948,586.9563,9948.0,11757.6,,,,,,,,,23.8362,2.3521,20.825,34.137,62.6431,1.901,59.34,69.18,,,,,7.4222,0.848,6.246,10.304
cnc-spindle-301,cnc_spindle,252,2026-03-16T20:24:26.514153+00:00,2026-03-16T20:57:16.603396+00:00,0.0,low,83.3555,5.4033,76.07,106.33,1.6675,0.7609,0.985,7.071,10863.4573,609.9616,9946.9,11757.6,,,,,,,,,24.0032,2.3681,20.825,34.137,62.0449,1.844,59.34,69.18,,,,,7.7305,0.8172,6.254,10.304
cnc-spindle-301,cnc_spindle,253,2026-03-16T20:32:46.535532+00:00,2026-03-16T21:06:26.625230+00:00,0.0,low,83.0158,5.6392,76.12,106.33,1.5337,0.7826,0.984,7.071,10740.949,609.423,9946.9,11757.6,,,,,,,,,24.6043,2.2832,20.851,34.137,61.8167,1.9579,59.22,69.18,,,,,7.4217,0.8674,6.241,10.304
cnc-spindle-301,cnc_spindle,254,2026-03-16T20:41:26.558192+00:00,2026-03-16T21:14:46.648536+00:00,0.0,low,83.2573,4.5108,76.12,89.77,1.5255,0.338,0.984,2.047,10719.976,584.3761,9946.9,11650.5,,,,,,,,,23.417,1.8732,20.843,26.991,62.3898,1.7806,59.22,64.78,,,,,7.5814,0.8092,6.241,8.757
cnc-spindle-301,cnc_spindle,255,2026-03-16T20:49:16.581487+00:00,2026-03-16T21:22:26.671777+00:00,0.0,low,83.8089,5.9343,76.12,113.83,1.591,0.7317,0.957,6.925,10838.9594,626.1444,9946.9,11650.5,,,,,,,,,24.4781,2.3249,20.843,33.602,62.1051,1.866,59.22,68.1,,,,,7.5369,0.8505,6.241,9.413
cnc-spindle-301,cnc_spindle,256,2026-03-16T20:57:46.604318+00:00,2026-03-16T21:30:06.694770+00:00,0.0,low,83.0072,5.9816,76.12,113.83,1.5626,0.7313,0.957,6.925,10893.9177,569.039,9956.5,11650.5,,,,,,,,,24.1469,2.3929,20.774,33.602,61.6949,1.9993,59.22,68.1,,,,,7.4703,0.8288,6.241,9.413
cnc-spindle-301,cnc_spindle,257,2026-03-16T21:06:56.626244+00:00,2026-03-16T21:37:16.717627+00:00,0.0,low,83.0976,5.924,76.06,113.83,1.6524,0.7107,0.957,6.925,10794.8479,636.6211,9947.5,11650.5,,,,,,,,,23.7027,2.3811,20.774,33.602,62.4755,1.9119,59.28,68.1,,,,,7.6667,0.7784,6.267,9.413
cnc-spindle-301,cnc_spindle,258,2026-03-16T21:14:56.649476+00:00,2026-03-16T21:44:26.743284+00:00,0.0,low,84.1401,6.69,76.06,113.83,1.5921,0.9524,0.957,7.604,10709.9865,569.1181,9947.5,11672.6,,,,,,,,,24.7772,2.3635,20.774,33.602,62.2875,1.8956,59.28,68.1,,,,,7.4063,0.8412,6.267,11.062
cnc-spindle-301,cnc_spindle,259,2026-03-16T21:22:56.672492+00:00,2026-03-16T21:53:36.766948+00:00,0.0,low,83.394,5.3874,76.06,113.07,1.6245,0.6875,0.997,7.604,10778.4917,633.9622,9947.5,11672.6,,,,,,,,,23.6356,2.1154,20.774,30.557,61.582,1.8298,59.28,66.81,,,,,7.683,0.8122,6.335,11.062
cnc-spindle-301,cnc_spindle,260,2026-03-16T21:30:16.695797+00:00,2026-03-16T22:02:36.790186+00:00,0.0,low,82.9289,5.8496,76.06,113.07,1.5597,0.8123,0.976,7.604,10889.026,576.5433,9947.5,11672.6,,,,,,,,,24.2091,2.3273,20.795,33.126,62.3784,1.8938,59.46,70.48,,,,,7.4242,0.8686,6.235,11.062
cnc-spindle-301,cnc_spindle,261,2026-03-16T21:37:36.719324+00:00,2026-03-16T22:10:56.816920+00:00,0.0,low,83.9161,6.0278,76.11,113.07,1.7673,1.2765,0.976,9.08,10855.5875,613.1366,9949.9,11672.6,,,,,,,,,24.6081,2.4598,20.795,33.641,62.4857,2.2626,59.46,72.99,,,,,7.6576,0.9695,6.235,11.062
cnc-spindle-301,cnc_spindle,262,2026-03-16T21:44:46.744053+00:00,2026-03-16T22:20:26.840295+00:00,0.0,low,84.743,6.6992,76.11,110.36,1.8728,1.4626,0.976,9.08,10736.949,593.2745,9949.9,11654.1,,,,,,,,,23.8389,2.6047,20.795,33.641,61.9817,2.5586,59.21,72.99,,,,,7.6637,0.9749,6.235,10.787
cnc-spindle-301,cnc_spindle,263,2026-03-16T21:54:06.767863+00:00,2026-03-16T22:27:46.861850+00:00,0.0,low,84.433,7.0204,76.11,110.36,1.9441,1.6896,0.976,9.08,10737.7427,595.2662,9949.9,11762.1,,,,,,,,,25.0313,2.7074,20.841,33.641,62.7012,2.5362,59.21,72.99,,,,,7.5796,1.0286,6.235,10.787
cnc-spindle-301,cnc_spindle,264,2026-03-16T22:02:46.791114+00:00,2026-03-16T22:36:06.884759+00:00,0.0,low,83.8632,7.1613,76.14,110.36,1.9997,1.6207,0.987,9.08,10857.1344,617.8248,9949.9,11762.1,,,,,,,,,24.315,2.7627,20.767,33.641,62.8266,2.4196,59.21,72.99,,,,,7.8108,0.9484,6.248,10.787
cnc-spindle-301,cnc_spindle,265,2026-03-16T22:11:26.817726+00:00,2026-03-16T22:43:36.907515+00:00,0.0,low,84.1847,6.5092,76.14,110.36,1.7308,1.3382,0.968,8.302,10893.6719,577.9499,9949.2,11762.1,,,,,,,,,24.1154,2.5698,20.767,33.436,61.933,2.2584,59.21,69.18,,,,,7.4417,0.8982,6.248,10.042
cnc-spindle-301,cnc_spindle,266,2026-03-16T22:20:56.840927+00:00,2026-03-16T22:51:56.931355+00:00,0.0,low,83.9287,5.6005,76.14,102.9,1.7251,0.998,0.968,8.302,10783.2854,635.3907,9949.2,11762.1,,,,,,,,,24.7344,2.3012,20.767,33.436,62.1939,2.0776,59.36,70.15,,,,,7.7131,0.8571,6.296,10.142
cnc-spindle-301,cnc_spindle,267,2026-03-16T22:28:16.862540+00:00,2026-03-16T23:00:16.954346+00:00,0.0,low,82.7547,5.063,76.14,102.9,1.5073,0.5242,0.956,5.492,10707.5167,564.1849,9949.2,11615.6,,,,,,,,,23.554,1.9908,20.767,30.565,62.4535,1.9178,59.36,70.15,,,,,7.4195,0.8487,6.222,10.142
cnc-spindle-301,cnc_spindle,268,2026-03-16T22:36:26.885697+00:00,2026-03-16T23:08:56.977843+00:00,0.0,low,83.352,5.6116,76.35,105.48,1.6651,0.9872,0.956,8.54,10794.1156,636.6727,9949.2,11652.4,,,,,,,,,24.5015,2.4532,21.161,34.836,61.8806,2.079,59.36,70.15,,,,,7.5907,1.0128,6.222,11.566
cnc-spindle-301,cnc_spindle,269,2026-03-16T22:43:46.908516+00:00,2026-03-16T23:17:07.002538+00:00,0.0,low,84.3722,6.2848,76.35,111.41,1.7447,1.1262,0.956,8.54,10895.6656,569.1884,9957.4,11652.4,,,,,,,,,24.4573,2.4988,21.161,34.836,62.195,2.0734,59.39,70.15,,,,,7.6444,1.0158,6.222,11.566
cnc-spindle-301,cnc_spindle,270,2026-03-16T22:52:06.932186+00:00,2026-03-16T23:25:27.026995+00:00,0.0,low,84.0667,6.3055,76.35,111.41,1.6953,1.1949,0.956,8.54,10843.6594,622.8672,9944.4,11652.4,,,,,,,,,23.8201,2.478,20.856,34.836,62.7634,2.0771,59.39,69.76,,,,,7.4603,0.9688,6.222,11.566
boiler-feed-401,boiler_feed_pump,55,2026-03-15T17:27:01.851253+00:00,2026-03-15T17:59:01.941015+00:00,0.0,low,86.8923,4.533,82.37,113.62,2.6216,1.0328,1.719,9.397,3528.6427,65.1105,3431.1,3726.7,9.8724,0.25,9.423,10.22,117.2823,10.8087,67.56,130.2,40.0268,2.1245,37.249,48.268,,,,,,,,,21.9171,0.8679,20.742,24.989
boiler-feed-401,boiler_feed_pump,56,2026-03-15T17:34:41.874587+00:00,2026-03-15T18:07:51.963271+00:00,0.0,low,88.1028,5.5152,82.63,113.62,2.9065,1.4131,1.719,9.397,3534.0146,63.8284,3430.6,3726.7,9.8563,0.3364,9.423,11.29,116.352,12.1928,67.56,130.2,41.0904,2.5024,37.249,50.906,,,,,,,,,22.1551,1.0138,20.742,26.037
boiler-feed-401,boiler_feed_pump,57,2026-03-15T17:43:11.897440+00:00,2026-03-15T18:16:51.987288+00:00,0.0,low,88.3439,5.5786,82.63,113.62,2.8956,1.4141,1.732,9.397,3522.0885,68.0685,3430.6,3726.7,9.788,0.3546,9.378,11.29,116.1733,12.1573,67.56,130.48,40.8536,2.5738,37.249,50.906,,,,,,,,,22.121,1.0323,20.742,26.037
boiler-feed-401,boiler_feed_pump,58,2026-03-15T17:51:21.919929+00:00,2026-03-15T18:25:02.011949+00:00,0.0,low,87.7112,4.9475,82.63,111.2,2.7478,1.2845,1.732,8.925,3516.5125,62.2804,3430.6,3733.6,9.9185,0.3543,9.378,11.29,116.867,10.7651,79.48,130.48,40.2679,2.4367,37.249,50.906,,,,,,,,,21.9829,0.9979,20.742,26.037
boiler-feed-401,boiler_feed_pump,59,2026-03-15T17:59:21.941980+00:00,2026-03-15T18:35:42.035601+00:00,0.0,low,87.9605,5.0001,83.29,111.2,2.9789,1.3421,1.732,8.925,3528.4302,69.8531,3430.6,3733.6,9.8383,0.366,9.378,11.29,115.9732,11.074,79.48,130.48,41.4093,2.4495,37.27,50.906,,,,,,,,,22.2686,0.9844,20.803,26.037
boiler-feed-401,boiler_feed_pump,60,2026-03-15T18:08:01.964144+00:00,2026-03-15T18:43:02.060465+00:00,0.0,low,88.3156,4.7431,83.29,111.11,2.6722,1.0897,1.732,8.347,3534.9615,63.3476,3435.8,3733.6,9.7858,0.3208,9.377,11.059,116.8475,10.6606,78.64,130.48,40.3782,2.3136,37.27,49.678,,,,,,,,,21.923,0.8924,20.803,25.31
boiler-feed-401,boiler_feed_pump,61,2026-03-15T18:17:01.988430+00:00,2026-03-15T18:51:22.085538+00:00,0.0,low,88.4689,5.3642,83.29,113.2,2.9533,1.1788,1.749,8.347,3528.4365,69.8132,3429.7,3733.6,9.93,0.323,9.377,11.059,115.7725,10.6575,78.64,129.94,40.872,2.3746,37.27,49.678,,,,,,,,,22.2718,0.9345,20.816,25.659
boiler-feed-401,boiler_feed_pump,62,2026-03-15T18:25:32.012648+00:00,2026-03-15T18:58:42.109409+00:00,0.0,low,88.0614,5.3338,83.29,113.2,2.7669,1.1385,1.729,8.043,3518.2719,64.1027,3429.7,3714.5,9.821,0.3237,9.377,11.002,116.5621,10.4884,78.64,129.94,41.2586,2.3921,37.578,49.678,,,,,,,,,22.0153,0.9827,20.734,25.659
boiler-feed-401,boiler_feed_pump,63,2026-03-15T18:35:52.036754+00:00,2026-03-15T19:07:22.131895+00:00,0.0,low,88.2577,5.0169,83.35,113.2,2.8002,1.0072,1.729,8.043,3521.3219,65.3408,3429.7,3676.8,9.8143,0.3159,9.377,11.002,116.1781,9.7323,78.64,129.94,40.2015,2.2736,37.578,49.007,,,,,,,,,22.116,0.9456,20.734,25.659
boiler-feed-401,boiler_feed_pump,64,2026-03-15T18:43:12.062032+00:00,2026-03-15T19:14:02.153382+00:00,0.0,low,88.4505,4.5853,83.35,113.2,2.789,0.9607,1.729,8.043,3532.1813,61.6437,3429.7,3676.8,9.9072,0.2982,9.379,10.937,117.4821,9.3988,79.85,129.94,41.1567,2.2915,37.652,49.007,,,,,,,,,22.1294,0.9315,20.726,25.659
boiler-feed-401,boiler_feed_pump,65,2026-03-15T18:51:42.086441+00:00,2026-03-15T19:21:42.174834+00:00,0.0,low,88.1417,4.2938,83.35,108.45,2.6581,0.9225,1.729,7.265,3531.5333,62.768,3431.7,3676.8,9.7695,0.2876,9.379,10.937,116.6133,9.5593,79.85,130.23,40.5869,2.3741,37.429,49.007,,,,,,,,,21.9616,0.8922,20.726,25.198
boiler-feed-401,boiler_feed_pump,66,2026-03-15T18:59:02.110340+00:00,2026-03-15T19:29:22.195704+00:00,0.0,low,87.7921,4.1455,83.47,108.45,2.8219,0.8114,1.823,7.265,3517.3677,63.1133,3431.7,3649.0,9.7979,0.2715,9.379,10.937,117.9498,9.1535,79.85,130.58,40.363,2.2187,37.429,48.153,,,,,,,,,22.2428,0.8108,20.726,25.198
boiler-feed-401,boiler_feed_pump,67,2026-03-15T19:07:32.132476+00:00,2026-03-15T19:39:02.216768+00:00,0.0,low,89.1225,6.0562,83.47,115.3,2.7468,1.1982,1.76,8.671,3517.7344,68.1803,3431.7,3742.5,9.9053,0.3133,9.38,10.937,115.643,11.0228,74.64,130.58,41.3919,2.407,37.429,50.334,,,,,,,,,21.9658,0.8595,20.726,25.198
boiler-feed-401,boiler_feed_pump,68,2026-03-15T19:14:12.154180+00:00,2026-03-15T19:47:12.238356+00:00,0.0,low,89.3362,6.1286,83.47,115.3,2.9774,1.2972,1.76,9.634,3528.5656,73.1233,3431.7,3742.5,9.778,0.3177,9.38,10.856,116.5415,10.6764,74.64,130.58,40.3093,2.4776,37.383,50.334,,,,,,,,,22.2707,0.9124,20.843,25.841
boiler-feed-401,boiler_feed_pump,69,2026-03-15T19:21:52.175959+00:00,2026-03-15T19:55:02.260789+00:00,0.0,low,88.8972,6.078,83.47,115.3,2.8416,1.3456,1.76,9.634,3534.9615,67.4022,3434.8,3742.5,9.8545,0.322,9.392,10.99,115.4401,10.983,71.51,130.58,41.0189,2.5333,37.383,50.334,,,,,,,,,22.0432,0.9424,20.728,25.841
boiler-feed-401,boiler_feed_pump,70,2026-03-15T19:29:52.196618+00:00,2026-03-15T20:03:32.281148+00:00,0.0,low,89.1868,6.1904,83.85,115.3,2.9297,1.4167,1.76,9.634,3527.8125,73.9722,3430.3,3742.5,9.9142,0.3299,9.392,10.99,116.0399,11.2898,71.51,129.93,41.0839,2.6407,37.383,50.334,,,,,,,,,22.119,0.967,20.728,25.841
boiler-feed-401,boiler_feed_pump,71,2026-03-15T19:39:12.217830+00:00,2026-03-15T20:10:42.301842+00:00,0.0,low,88.9505,4.1628,83.85,109.25,2.8354,1.1347,1.771,9.634,3514.3958,60.8617,3430.3,3729.8,9.7568,0.3118,9.389,10.99,116.4165,9.4383,71.51,129.93,40.1746,2.3279,37.231,49.162,,,,,,,,,22.1501,0.9236,20.728,25.841
boiler-feed-401,boiler_feed_pump,72,2026-03-15T19:47:32.239025+00:00,2026-03-15T20:19:22.323913+00:00,0.0,low,89.0241,4.6989,83.85,118.08,2.6664,1.0668,1.761,8.311,3520.7635,66.2662,3430.3,3712.3,9.8471,0.3004,9.389,10.99,117.2341,9.6839,71.51,130.58,41.2394,2.3034,37.231,49.162,,,,,,,,,21.9007,0.8212,20.728,24.394
boiler-feed-401,boiler_feed_pump,73,2026-03-15T19:55:22.261533+00:00,2026-03-15T20:27:12.345414+00:00,0.0,low,89.0225,5.6108,83.85,118.08,2.9483,1.2382,1.761,9.156,3533.2969,63.0606,3430.3,3712.3,9.8801,0.3235,9.389,11.345,116.3093,9.6666,78.9,130.58,40.4753,2.4255,37.231,48.603,,,,,,,,,22.2474,0.8334,20.799,25.491
boiler-feed-401,boiler_feed_pump,74,2026-03-15T20:03:42.282113+00:00,2026-03-15T20:35:22.368398+00:00,0.0,low,89.5426,5.6954,84.32,118.08,2.7974,1.4247,1.752,9.156,3532.1708,65.0938,3429.9,3712.3,9.7766,0.3583,9.385,11.345,116.3457,10.7068,78.9,130.58,40.7175,2.5326,37.231,49.236,,,,,,,,,21.9544,0.8779,20.779,25.491
boiler-feed-401,boiler_feed_pump,75,2026-03-15T20:11:12.302356+00:00,2026-03-15T20:43:52.389979+00:00,0.0,low,90.0074,5.7249,84.32,118.08,2.9909,1.394,1.752,9.156,3520.149,65.8479,3429.9,3712.3,9.8977,0.3332,9.385,11.345,115.8782,10.6046,78.9,130.58,41.2902,2.3655,37.483,49.236,,,,,,,,,22.2214,0.8783,20.779,25.491
boiler-feed-401,boiler_feed_pump,76,2026-03-15T20:19:52.325141+00:00,2026-03-15T20:52:42.415070+00:00,0.0,low,89.3892,4.8983,84.32,115.5,2.8245,1.313,1.751,9.156,3516.7781,60.9219,3429.9,3682.8,9.8753,0.3294,9.385,11.345,116.629,10.472,78.9,130.34,40.2078,2.3684,37.422,49.236,,,,,,,,,22.0585,0.9283,20.729,25.491
boiler-feed-401,boiler_feed_pump,77,2026-03-15T20:27:32.346359+00:00,2026-03-15T21:01:32.435601+00:00,0.0,low,88.6366,3.7837,84.32,106.57,2.7096,0.9934,1.751,8.829,3526.1604,61.4676,3429.9,3610.5,9.7567,0.2914,9.385,10.816,117.0484,9.4361,79.52,130.34,41.0274,2.2115,37.422,49.236,,,,,,,,,22.0082,0.8586,20.729,23.951
boiler-feed-401,boiler_feed_pump,78,2026-03-15T20:35:42.369275+00:00,2026-03-15T21:08:42.457570+00:00,0.0,low,88.7885,2.719,84.44,92.83,2.6901,0.5652,1.751,3.495,3528.3385,56.6094,3433.6,3610.5,9.8598,0.2394,9.435,10.205,118.1431,8.2947,105.66,130.24,40.5006,2.0094,37.422,43.769,,,,,,,,,22.113,0.7887,20.729,23.231
boiler-feed-401,boiler_feed_pump,79,2026-03-15T20:44:02.391044+00:00,2026-03-15T21:16:52.479354+00:00,0.0,low,88.9964,2.9141,84.44,93.13,2.4978,0.5383,1.733,3.495,3518.349,63.2687,3430.3,3610.5,9.8061,0.2351,9.428,10.205,118.2661,8.2919,105.77,130.24,40.0941,1.9621,37.422,43.642,,,,,,,,,21.8514,0.7493,20.729,23.132
boiler-feed-401,boiler_feed_pump,80,2026-03-15T20:53:12.415799+00:00,2026-03-15T21:24:52.504797+00:00,0.0,low,88.598,2.8943,84.44,93.13,2.7231,0.521,1.733,3.495,3510.0469,56.4045,3430.3,3606.7,9.7334,0.2395,9.381,10.205,117.9471,8.2215,105.77,130.71,41.0856,1.9139,37.496,43.709,,,,,,,,,22.1769,0.719,20.808,23.285
boiler-feed-401,boiler_feed_pump,81,2026-03-15T21:01:52.436300+00:00,2026-03-15T21:33:22.525133+00:00,0.0,low,88.9404,3.2919,84.67,106.6,2.5575,0.8222,1.729,8.527,3518.9896,66.525,3430.3,3735.3,9.8695,0.2602,9.381,10.568,118.0374,8.4459,96.84,130.71,40.0784,1.9989,37.384,44.154,,,,,,,,,21.9007,0.7865,20.712,24.299
boiler-feed-401,boiler_feed_pump,82,2026-03-15T21:09:02.458556+00:00,2026-03-15T21:41:42.546172+00:00,0.0,low,89.5441,3.3407,84.67,106.6,2.7198,0.8323,1.729,8.527,3529.4281,60.7954,3430.3,3735.3,9.7938,0.2581,9.381,10.568,117.3892,8.2374,96.84,130.71,40.6377,2.0677,37.384,44.154,,,,,,,,,22.122,0.8194,20.712,24.299
boiler-feed-401,boiler_feed_pump,83,2026-03-15T21:17:02.480231+00:00,2026-03-15T21:50:52.570670+00:00,0.0,low,89.6502,3.866,84.67,109.16,2.7042,0.9483,1.719,8.527,3526.7469,64.3507,3429.9,3735.3,9.766,0.2697,9.381,10.568,117.5222,9.6413,69.12,130.71,40.9092,2.1198,37.384,46.679,,,,,,,,,22.0446,0.8495,20.712,24.299
boiler-feed-401,boiler_feed_pump,84,2026-03-15T21:25:12.505603+00:00,2026-03-15T21:59:42.594449+00:00,0.0,low,89.5326,4.7005,84.67,113.75,2.7178,1.0487,1.719,8.527,3516.2177,62.8725,3429.9,3735.3,9.8972,0.2734,9.396,10.779,116.4996,10.5869,69.12,130.36,40.0672,2.097,37.212,46.679,,,,,,,,,22.0083,0.8596,20.712,24.299
boiler-feed-401,boiler_feed_pump,85,2026-03-15T21:33:52.525800+00:00,2026-03-15T22:08:52.616890+00:00,0.0,low,89.8399,4.3369,85.0,113.75,2.8582,0.9783,1.719,8.068,3516.4417,63.3343,3429.9,3743.5,9.7969,0.2885,9.376,10.943,117.2642,10.9789,69.12,130.36,41.1853,2.2555,37.212,50.828,,,,,,,,,22.1934,0.8058,20.729,23.846
boiler-feed-401,boiler_feed_pump,86,2026-03-15T21:42:12.547060+00:00,2026-03-15T22:16:12.641026+00:00,0.0,low,90.3101,4.4539,85.0,113.75,2.6354,1.0052,1.709,8.068,3529.1073,64.399,3429.9,3743.5,9.7882,0.2873,9.376,10.943,116.3649,10.8122,69.12,130.12,40.4833,2.3623,37.212,50.828,,,,,,,,,21.9,0.8029,20.729,23.846
boiler-feed-401,boiler_feed_pump,87,2026-03-15T21:51:12.571379+00:00,2026-03-15T22:23:12.666399+00:00,0.0,low,90.033,4.5248,85.0,113.75,2.8891,1.1608,1.709,10.248,3532.8958,61.8642,3429.6,3743.5,9.902,0.304,9.376,11.058,117.5085,10.001,72.06,130.12,40.4775,2.3112,37.212,50.828,,,,,,,,,22.2337,0.8255,20.746,24.738
boiler-feed-401,boiler_feed_pump,88,2026-03-15T22:00:12.595083+00:00,2026-03-15T22:30:42.690816+00:00,0.0,low,89.6261,3.8884,85.0,111.58,2.6303,1.1173,1.709,10.248,3520.701,67.5905,3429.6,3743.5,9.7792,0.2982,9.376,11.058,116.8896,8.8478,84.61,130.12,41.1639,2.157,37.461,50.828,,,,,,,,,21.9425,0.8538,20.746,24.738
boiler-feed-401,boiler_feed_pump,89,2026-03-15T22:09:22.618074+00:00,2026-03-15T22:38:52.715752+00:00,0.0,low,90.0094,3.4958,85.38,111.58,2.7045,0.975,1.709,10.248,3512.1208,57.7771,3429.6,3636.7,9.7932,0.2682,9.401,11.058,118.3601,8.1436,91.15,130.31,39.9978,1.9357,37.266,44.452,,,,,,,,,22.1057,0.8482,20.746,24.738
boiler-feed-401,boiler_feed_pump,90,2026-03-15T22:16:32.641738+00:00,2026-03-15T22:46:32.740268+00:00,0.0,low,90.2126,3.6288,85.38,111.58,2.6851,0.9761,1.721,10.248,3520.6667,64.5166,3429.6,3636.7,9.8856,0.2729,9.401,11.058,117.3664,8.1991,91.15,130.31,40.8508,2.0064,37.266,44.452,,,,,,,,,22.059,0.8607,20.776,24.738
boiler-feed-401,boiler_feed_pump,91,2026-03-15T22:23:32.667874+00:00,2026-03-15T22:55:52.763286+00:00,0.0,low,90.0142,4.215,85.38,113.97,2.6559,0.9914,1.721,8.654,3531.8781,60.7604,3435.3,3684.0,9.7585,0.279,9.401,10.638,117.7923,8.6649,89.28,130.31,40.7943,2.2994,37.266,49.068,,,,,,,,,21.9553,0.7971,20.776,23.282
boiler-feed-401,boiler_feed_pump,92,2026-03-15T22:30:52.691704+00:00,2026-03-15T23:05:02.786816+00:00,0.0,low,90.3459,4.6225,85.78,113.97,2.8995,1.1252,1.721,8.714,3527.3896,65.8319,3431.1,3684.0,9.8232,0.2871,9.401,10.649,116.3131,9.7794,69.81,130.31,40.224,2.3368,37.266,49.068,,,,,,,,,22.226,0.8295,20.776,25.32
boiler-feed-401,boiler_feed_pump,93,2026-03-15T22:39:22.716654+00:00,2026-03-15T23:13:12.814147+00:00,0.0,low,90.9179,4.6012,85.78,113.97,2.6709,1.1564,1.721,8.714,3515.8156,62.6315,3431.1,3684.0,9.8886,0.2877,9.409,10.649,117.1123,9.9355,69.81,130.56,41.2812,2.204,37.526,49.068,,,,,,,,,21.9092,0.8498,20.752,25.32
boiler-feed-401,boiler_feed_pump,94,2026-03-15T22:46:52.741485+00:00,2026-03-15T23:22:12.841013+00:00,0.0,low,90.9934,4.9043,85.78,113.97,2.9476,1.2158,1.787,8.714,3518.9583,67.7533,3431.1,3745.0,9.7595,0.3032,9.372,10.649,115.7856,11.1151,64.2,130.56,40.3781,2.353,37.29,49.068,,,,,,,,,22.2636,0.8687,20.752,25.32
boiler-feed-401,boiler_feed_pump,95,2026-03-15T22:56:02.764365+00:00,2026-03-15T23:28:42.866495+00:00,0.0,low,90.2377,4.0296,85.78,110.47,2.6357,0.9874,1.757,8.714,3528.1604,63.2135,3431.1,3745.0,9.8273,0.2626,9.372,10.649,117.3927,10.7027,64.2,130.56,40.5653,2.0693,37.29,44.49,,,,,,,,,21.9793,0.9238,20.752,25.32
boiler-feed-401,boiler_feed_pump,96,2026-03-15T23:05:22.788140+00:00,2026-03-15T23:37:22.889215+00:00,0.0,low,90.3656,3.2183,86.05,107.86,2.659,0.77,1.757,7.518,3529.025,61.7302,3430.6,3745.0,9.8521,0.2503,9.372,10.225,117.1669,9.5793,64.2,130.56,40.953,1.9476,37.29,43.774,,,,,,,,,22.0653,0.872,20.752,24.844
boiler-feed-401,boiler_feed_pump,97,2026-03-15T23:13:42.815481+00:00,2026-03-15T23:45:02.913621+00:00,0.0,low,90.8232,3.429,86.05,107.86,2.6735,0.7713,1.749,7.518,3517.5406,65.9323,3430.6,3745.0,9.7256,0.255,9.372,10.21,117.6485,9.6144,64.2,129.86,39.9642,1.8954,37.29,43.74,,,,,,,,,22.0979,0.8505,20.817,24.844
boiler-feed-401,boiler_feed_pump,98,2026-03-15T23:22:42.841920+00:00,2026-03-15T23:52:52.936541+00:00,0.0,low,90.3622,2.8113,86.05,94.69,2.505,0.564,1.749,3.447,3510.6969,56.814,3430.6,3607.4,9.8291,0.2426,9.373,10.21,117.7135,8.0403,105.46,129.86,40.9251,1.9291,37.301,43.643,,,,,,,,,21.8982,0.7729,20.817,23.237
